1690	凯里-欧文/Kyrie Irving	39	0	0	0	0	0	0	0	0	0	0	0	4	5	5	12	7	6	6.5
4022	安托万-沃克/Antoine Walker	39	6	7	7	5	5	6	2	1	0	0	0	0	0	0	0	0	0	4.875
763	何塞-卡尔德隆/Jose Calderon	38	0	0	0	0	0	2	3	6	5	3	4	4	3	4	2	2	0	3.4545454545454546
1144	迈克尔-芬利/Michael Finley	38	7	5	5	4	3	3	4	3	2	2	0	0	0	0	0	0	0	3.8
2908	扎扎-帕楚里亚/Zaza Pachulia	38	0	0	0	1	2	4	4	2	3	2	2	2	2	2	4	3	5	2.7142857142857144
3587	克莱-汤普森/Klay Thompson	38	0	0	0	0	0	0	0	0	0	0	0	2	4	3	13	10	6	6.333333333333333
3840	杰森-威廉姆斯/Jason Williams	38	4	4	5	5	5	6	4	3	0	2	0	0	0	0	0	0	0	4.222222222222222
4089	达米安-利拉德/Damian Lillard	38	0	0	0	0	0	0	0	0	0	0	0	0	3	11	6	13	5	7.6
1518	罗伊-希波特/Roy Hibbert	37	0	0	0	0	0	0	0	0	2	4	5	5	6	8	4	2	1	4.111111111111111
3101	西奥-拉特里夫/Theo Ratliff	37	8	0	7	9	4	3	0	0	3	3	0	0	0	0	0	0	0	5.285714285714286
3291	J.R.史密斯/J.R. Smith	37	0	0	0	0	2	1	3	3	3	4	4	0	5	2	4	6	0	3.3636363636363638
810	戈兰-德拉季奇/Goran Dragic	36	0	0	0	0	0	0	0	0	1	2	1	4	4	11	4	4	5	4.0
872	德玛尔-德罗赞/DeMar DeRozan	36	0	0	0	0	0	0	0	0	0	1	3	2	2	5	5	6	12	4.5
2941	布兰登-罗伊/Brandon Roy	36	0	0	0	0	0	0	4	4	14	11	3	0	0	0	0	0	0	7.2
1089	史蒂夫-弗朗西斯/Steve Francis	35	5	6	6	6	6	4	2	0	0	0	0	0	0	0	0	0	0	5.0
1288	马尔钦-戈塔特/Marcin Gortat	35	0	0	0	0	0	0	0	0	2	2	4	4	4	5	5	4	5	3.888888888888889
2834	肯德里克-帕金斯/Kendrick Perkins	35	0	0	0	0	2	3	3	6	4	5	0	4	4	2	2	0	0	3.5
3041	卢克-里德诺/Luke Ridnour	35	0	0	0	1	5	4	4	1	3	3	4	4	3	2	1	0	0	2.9166666666666665
3826	马文-威廉姆斯/Marvin Williams	35	0	0	0	0	0	1	3	5	4	4	3	4	1	2	1	4	3	2.9166666666666665
4072	安德烈-德拉蒙德/Andre Drummond	35	0	0	0	0	0	0	0	0	0	0	0	0	3	6	5	15	6	7.0
449	尼古拉斯-巴通姆/Nicolas Batum	34	0	0	0	0	0	0	0	0	2	0	3	3	6	5	5	5	5	4.25
485	马特-巴恩斯/Matt Barnes	34	0	0	0	0	1	1	2	1	3	3	2	3	4	2	3	4	5	2.6153846153846154
783	迈克-邓利维/Mike Dunleavy	34	0	0	1	3	4	2	4	4	0	1	3	2	3	3	2	0	2	2.6153846153846154
2044	克里斯-卡曼/Chris Kaman	34	0	0	0	2	3	5	4	6	0	4	0	4	3	0	3	0	0	3.7777777777777777
2078	布鲁克-洛佩斯/Brook Lopez	34	0	0	0	0	0	0	0	0	4	4	5	0	6	0	5	5	5	4.857142857142857
3615	以赛亚-托马斯/Isaiah Thomas	34	0	0	0	0	0	0	0	0	0	0	0	3	3	5	4	6	13	5.666666666666667
3637	杰夫-蒂格/Jeff Teague	34	0	0	0	0	0	0	0	0	0	2	2	5	5	5	5	5	5	4.25
1296	德鲁-古登/Drew Gooden	33	0	0	4	3	3	4	4	3	4	3	0	3	0	0	2	0	0	3.3
1329	泰-吉布森/Taj Gibson	33	0	0	0	0	0	0	0	0	0	4	4	4	4	5	5	3	4	4.125
1933	凯尔-科沃尔/Kyle Korver	33	0	0	0	1	4	2	2	2	2	2	2	2	3	3	3	2	3	2.357142857142857
2766	詹姆斯-波西/James Posey	33	3	4	4	4	2	4	4	4	2	1	1	0	0	0	0	0	0	3.0
